"","C03-C","C03-R","C03-S","A33-C","A33-R","A33-S"
"PTK7",1485.33491415115,1498.39916909376,1586.24564371503,2721.98569170565,2665.47601869322,2543.96187337224
"GRID1",1114.00118561336,1177.6151216258,1242.61451195286,340.36738771941,451.283563560931,532.023008984899
"SLC1A1",1423.63996865741,1650.34950736805,1792.42432277233,448.102723328075,627.222574695797,690.696537980395
"MSI1",2186.09637051399,1655.41451864386,1616.17480680399,4230.28039022696,3813.47806634822,4253.07282621261
"CCDC33",16.2967780549499,10.9741910975881,15.5188253053881,183.054729529767,138.991818796544,86.0777967753345
"SYBU",3958.95301177747,5114.81722002202,5478.14533280201,1607.44934368327,2013.62198243854,2166.4640658274
"PCDHA2",804.362402569313,776.635062290849,925.587080714221,373.736739456607,408.178505832889,380.609053211419
"REEP3",521.496897758397,379.875845685741,415.68282068004,1153.62616005739,967.664561241762,1135.6046683011
"COL11A1",2326.94709513177,1521.1917198349,1413.32159031213,5713.78642745778,4957.08163872485,4654.42351720122
"GNB4",3493.33078163605,5602.7466395917,5363.97111805523,1543.57087035777,1841.20175152637,1807.63373228203
"COX20P1",146.671002494549,125.781113349279,113.065727224971,23.8352512408551,26.3908516702299,19.7045558883296
"C1orf216",1562.16258212448,2109.57719637482,1729.24053402896,425.220882136854,701.996654428115,635.731197870844
"CADM3",5024.06386322598,6124.44280100012,6755.1229579311,2016.46225497634,2397.16902671255,2823.97398336429
"NEBL",2169.79959245904,3211.21714886347,2911.9967198039,749.380299012483,909.604687567257,1151.16089663399
"PLCXD2",2805.37393660209,3136.08614827229,3160.29792469011,1232.75919417702,1604.56378154998,1499.62041129077
"DMRT3",25.6092226577784,25.3250563790494,26.6037005235225,141.104687345862,168.021755633797,112.004843996821
"ISM2",18.624889205657,23.6367192871128,14.4103377835747,163.033118487449,104.683711625245,125.486908551994
"BCAM",214.186225865056,112.274416613786,145.21186535756,622.576762411134,508.463742179763,581.802939650153
"ARPP21-AS1",80.3198346993959,102.988562608134,110.848752181344,6.67387034743942,14.0751208907893,5.18540944429726
"LINC01291",0,0,0,106.781925559031,122.277612738732,95.4115337750696
"FRMPD4",417.89595155193,719.231601165004,626.295449824593,23.8352512408551,80.9319451220383,103.708188885945
"AUTS2",10736.0845714859,11512.7706299159,11414.096012113,21699.6127296745,21077.4935339569,18140.6363999295
"HERC2P3",82.6479458501031,130.00195607912,76.4856390051273,382.317429903315,363.314057993498,321.49538554643
"PTPRT-DT",316.623116496169,450.78600354708,437.852571116308,13.3477406948788,56.3004835631571,64.299077109286
"GPR85",1996.35531173136,2827.12046044788,3006.21815915805,1057.33174504433,1102.25790475993,1020.4885786377
"ACKR1",622.769732814157,691.37403914805,753.771514833138,204.029750621719,259.510041423927,303.86499343582
"NXPH4",297.998227290512,303.900676548593,303.725580976882,660.713164396503,627.222574695797,804.775545754935
"TMEM35A",6121.76827078439,7308.81127099367,7391.39479545201,3063.30648947469,3635.779665102,3666.08447711816
"ZNF597",653.03517777335,656.763128763349,666.201000609877,258.374123450869,332.524731044897,288.308765102928
"CRYZ",699.597400787492,439.811812449492,396.838532809211,54.3443728291496,124.916697905755,103.708188885945
"PCDHA6",313.130949770109,452.474340639017,423.442233332734,134.430816998423,96.7664561241763,76.7440597755995
"NEUROG2",1648.30269470065,1731.38968778101,1887.75424964829,4905.29470536797,3455.44217868877,3738.68020933833
"RASAL1",147.835058069903,241.432204146938,237.216329668076,22.8818411912209,19.3532912248352,46.6686849986754
"CAMK2N1",7228.78512294563,7681.93376831166,8289.26968812089,2730.56638215236,2979.52715356895,4052.91602166274
"LINC01006",806.69051372002,779.167567928754,761.530927485832,387.084480151486,419.614541556655,399.276527210889
"GABRG2",2065.03459067722,2694.58599873086,2857.68083123504,556.791468986374,475.915025119812,976.931139305604
"THSD7A",2387.47798505016,2798.41872988496,2762.35090435909,4826.16167124833,4857.67609743365,5668.68960450577
"FOSL2",927.752293556791,1418.20315722677,1627.25968202213,403.292450995268,465.35868445172,449.056457876143
"CPNE4",1040.66568436609,1027.35312044344,1114.02995942251,132.523996899154,161.863890244077,351.570760323354
"ADD2",13654.3718988973,16842.0066606138,17052.9720355779,7774.10554471729,8518.96691915021,8436.66116587164
"PHLDA1",2606.32043321663,2692.89766163892,2540.6533999964,7444.22566754386,5068.80291079549,5532.83187706518
"RASGEF1A",440.013007483647,536.04702668988,548.701323297652,134.430816998423,169.781145745146,209.490541549609
"CDC20B",0,0,0,56.251192928418,138.991818796544,179.415166772685
"KANK4",37.2497784113141,47.2734385742256,41.0140383070972,494.819815760151,261.269431535276,168.007265995231
"YWHAZ",43837.1689122399,49473.341805019,51267.5478838715,26867.0951986918,28852.2384360067,27906.836547319
"TTC9",2435.20426363966,2826.27629190192,2846.59595601691,944.829359187495,1246.52789389053,1336.79855473983
"CSGALNACT1",750.815846103049,1224.88856020002,1160.58643533867,175.427449132693,279.743027704437,340.1628595459
"SYT13",11370.4948600536,16848.7600089816,16874.505544566,4107.29049382415,4401.11436353867,6482.79888726044
"DLK1",505.200119703447,216.951316313857,229.456917015382,1908.72691936767,1139.20509709826,1791.04042206027
"SLITRK4",2194.24475954147,3167.32038447312,3046.12370994333,1041.12377420055,1292.27203678559,1088.93598330242
"TAFA5",630.918121841632,549.553723425373,626.295449824593,1154.57957010702,1206.06192132951,1418.72802395973
"BSN",5170.73486572053,6139.63783482755,6536.75091613385,2554.18552297003,2927.62514528417,3161.02559724361
"ESPL1",211.858114714349,102.144394062166,79.8111015705676,652.132473949795,584.997212023429,844.184657531594
"FAM234B",2683.14810118997,2922.5115061423,2945.25134545831,1122.16362841946,1372.32428685195,1537.99244117857
"CDCA3",233.975170646066,228.769675957413,208.395654100926,561.558519234545,473.275939952789,635.731197870844
"MAPRE2",8797.93203852224,10157.8801136367,10608.2255837546,4625.94556082515,5193.71960870124,5548.38810539807
"FAM89A",9.31244460282851,2.53250563790494,6.65092513088063,84.853494417444,73.0146896209693,86.0777967753345
"PI4KAP1",1678.56813965984,2515.62226698558,2148.24881727444,844.721303975904,941.273709571533,875.297114197378
"CCNO",18.624889205657,5.06501127580989,6.65092513088063,93.4341848641519,131.074563295475,115.116089663399
"NEFM",3097.55188601583,4665.71955356687,5041.40124920752,438.568622831733,924.55950351372,1226.86787452073
"ITGA2",455.145729963244,388.317531145425,393.513070243771,1033.49649380348,832.191522667916,1196.79249974381
"GABRB3",6770.14722625633,8709.2868887551,8962.12161386165,2000.25428413256,2348.78579865046,3609.04497323089
"MYLIP",314.295005345462,436.435138265619,413.465845636413,133.477406948788,142.510599019241,142.080218773745
"KIRREL3",1352.63257856084,1314.37042607267,1251.48241212737,160.172888338546,294.6978436509,437.648557098689
"MMP3",0,3.37667418387326,2.21697504362688,92.4807748145177,54.5410934518084,288.308765102928
"MID1",1455.06946919196,1043.39232281684,1014.2660824593,2892.64609059017,2517.68724933993,3008.57455958127
"SLC6A20",4.65622230141426,6.75334836774651,6.65092513088063,126.803536601349,67.7365192869234,70.5215684424428
"OTOGL",44.2341118634354,136.755304446867,130.801527573986,1.90682009926841,6.15786538972031,4.14832755543781
"ATCAY",13074.6722223712,12922.532101683,13568.9957545183,7000.88999446395,8013.14226213747,8097.5353882146
"SLC26A4",557.582620594357,1466.32076434696,1234.85509930017,186.868369728304,270.946077147694,164.896020328653
"IGFBP5",12989.6961653704,13209.5494073122,13986.895550242,5164.62223886848,6259.03032112285,7407.87593212307
"PABPC1L",308.474727468694,334.290744203453,289.315243193307,651.17906390016,652.733731310352,794.40472686634
"LINC02263",80.3198346993959,86.1051916887681,59.8583261779257,7.62728039707362,3.51878022269732,6.22249133315671
"FAM182A",98.944723905053,103.832731154103,74.2686639615004,12.3943306452446,9.67664561241762,14.5191464440323
"PACSIN1",813.674847172141,883.000299082857,1041.97827050463,221.191131515135,298.216623873598,386.831544544576
"OTX2-AS1",2.32811115070713,0,4.43395008725375,58.1580130276864,86.2101154560843,169.044347884091
"KCNK2",570.387231923246,596.827161999598,614.102087084645,124.896716502081,179.457791357563,240.602998215393
"ADCY2",1515.60035911034,1551.58178748976,1789.09886020689,526.28234739808,577.07995652236,805.812627643794
"NUDCD3",5767.89537587691,5849.24385501445,6144.34633341189,3606.75021776619,3787.08721467799,3724.16106289429
"PLA2G3",15.1327224795963,12.6625281895247,11.0848752181344,144.918327544399,73.8943846766437,112.004843996821
"LINC01476",61.6949454937389,128.313618987184,210.612629144553,5.72046029780522,11.4360357237663,10.3708188885945
"SLC30A4",606.472954759207,645.78893766576,690.587726089772,269.815044046479,311.412049708713,323.569549324149
"ZNF728",87.3041681515173,70.9101578613384,88.6790017450751,0,0,0
"ZNF676",75.6636123979817,84.4168545968314,83.1365641360079,0,0,0
"CRMP1",40617.3911908119,44355.1479108131,46625.2021425168,22813.1956676472,26169.1685162,25855.488571155
"KLHL36",3161.57494266028,3750.64084973722,3823.17346273455,1817.19955460279,1981.95296043426,1973.56683449954
"CNKSR2",1943.97281084045,1984.64025157151,1912.14097512818,1159.34662035519,1179.67106965928,1188.49584463293
"FAM241A",578.535620950721,885.532804720762,802.54496579293,171.613808934157,238.397360087743,283.12335565863
"CAMK2B",4744.69052514113,7735.96055525363,8007.71385758028,1368.14342122508,2043.53161433147,2490.03361515154
"DCLK1",14422.6485786307,16919.6701668429,16412.2662479698,6954.17290203188,8137.17926498755,9021.57535118838
"PLPPR4",3413.01094693665,4864.09916186943,4889.53845871908,1498.76059802497,1871.99107847497,1967.34434316638
"IGFBP7",36.0857228359605,10.1300225516198,4.43395008725375,794.190571345291,628.981964807146,775.73725286687
"SIRPA",1493.48330317862,1728.01301359714,1853.39113647207,659.759754346868,480.313500398184,781.959744200027
"PGGHG",62.8590010690925,60.7801353097186,67.6177388306197,176.380859182328,253.352176034207,236.454670659955
"AKR1C2",651.871122197996,690.529870602081,752.663027311325,125.850126551715,223.44254414128,256.159226548285
"CDK5R1",13989.6199045991,14775.4820600834,15577.5751440443,8043.92058876377,8979.04743326788,9090.0227558531
"GPNMB",192.069169933338,78.5076747750532,49.8819384816047,812.305362288341,624.583489528774,707.289848202146
"LACC1",75.6636123979817,102.144394062166,121.933627399478,10.4875105459762,7.03756044539464,16.5933102217512
"LINC02899",71.0073900965674,79.3518433210215,83.1365641360079,0,0,0
"CACHD1",862.565181336991,810.401804129582,773.72429022578,1737.11311043352,1574.65414965705,2256.69019015817
"HOMER1",1654.12297257741,2128.14890438612,2130.51301692543,815.165592437243,930.717368903441,995.598613305074
"CLCN4",4658.55041256496,6531.33204015685,6961.30163698839,2712.45159120931,2632.04760657759,2700.56123859001
"RBM24",498.215786251325,642.412263481887,614.102087084645,146.825147643667,116.999442404686,229.195097437939
"FBXO30",3097.55188601583,3500.7669601306,3393.08030427094,1861.05641688596,1952.92302359701,2024.38384705365
"MPDZ",2746.00710225906,2627.05251505339,2582.77592582531,5034.95847211823,4328.97936897338,4430.41382920758
"SCRN2",323.607449948291,366.369148950248,343.631131762166,678.827955339552,658.891596700073,708.326930091006
"GPRIN1",6593.21077880259,8561.55739321064,8837.97101141855,3540.0115142918,3872.4176350784,4157.66129243754
"STMN4",11576.5326968912,12334.146625143,13024.7283813079,5349.58378849751,7156.31927791067,6240.12172526732
"AHNAK2",1670.41975063236,2432.04958093471,2541.76188751821,607.322201616987,930.717368903441,800.627218199497
"LHX2",2372.34526257056,2499.58306461218,2775.65275462085,5178.92338961299,4283.23522607831,5350.30546462591
"STOX1",86.1401125761637,35.4550789306692,29.9291630889628,270.768454096114,329.885645877874,290.382928880647
"CXCL12",206.037836837581,123.248607711374,130.801527573986,24.7886612904893,34.3081071712989,19.7045558883296
"GSTM2",426.044340579404,289.549811267132,331.437769022218,1011.56806266189,783.808294605828,873.222950419659
"NEAT1",161.803724974145,142.664484268645,249.409692408024,488.145945412712,829.552437500893,808.923873310373
"PRDM16",1261.83624368326,927.741232019177,843.559004100027,2759.16868364138,2309.19952114511,2253.57894449159
"PCOLCE2",356.201006058191,528.449509776165,443.395008725375,152.545607941472,170.66084080082,164.896020328653
"SHC3",5261.53120059811,5629.76003306269,5668.80518655392,2513.18889083576,2778.95668087521,3303.10581601736
"CSMD2",2979.98227290512,4549.22429422325,4268.78544650355,773.215550253339,1485.80494903394,1291.16695163002
"MT-RNR1",28588.0408751082,28653.6129558025,33794.4590775263,16196.5299231858,17997.6811440411,15002.4266042408
"LRIG3",297.998227290512,223.704664681603,208.395654100926,825.65310298322,687.921533537326,558.987138095245
"FZD6",93.1244460282851,61.624303855687,50.9904260034182,230.725232011477,249.83339581151,273.789618658895
"CHEK1",327.099616674352,237.211361417096,244.97574232077,686.455235736626,625.463184584448,882.556687419394
"TAC3",208.365947988288,127.469450441215,82.0280766141944,887.624756209443,586.756602134778,533.060090873758
"PLXNC1",4352.40379624698,5222.02662535999,5465.95197006206,1748.55403102913,1798.09669379833,2608.26095048152
"SEPTIN4",438.848951908294,554.618734701183,595.257799213816,189.728599877206,215.525288640211,232.306343104517
"CFAP45",9.31244460282851,8.44168545968314,14.4103377835747,96.2944150130545,67.7365192869234,127.561072329713
"GALC",460.966007840011,548.709554879404,545.375860732212,96.2944150130545,86.2101154560843,191.860149438999
"GNG2",21585.0825337811,23955.8149974888,24278.0937027579,8536.83358442465,11122.8642839462,12620.2495055307
"SYT7",4133.56134808051,5759.76198914181,6184.25188419717,1445.36963524545,1761.14950146001,2411.21539159823
"ATAT1",11257.5814692443,12399.9917717286,12699.9415374166,6013.15718304292,7261.00298953592,7004.45107735674
"KCNF1",699.597400787492,1075.47072756363,1037.54432041738,81.9932642685414,190.89382708133,260.307554103723
"CPLX2",11106.2542444484,8957.47244126978,8896.72085007466,5320.02807695885,5283.44850438002,5100.36872941079
"DNALI1",923.096071255376,975.858839139371,925.587080714221,1591.24137283948,1708.36779811955,1937.26896838946
"RBM26-AS1",372.497784113141,386.629194053488,366.909369720248,155.405838090375,179.457791357563,143.117300662604
"ENC1",41314.6604804487,52519.1019188727,51998.0411607466,17362.5504138885,24831.1523365193,22626.0155692467
"SMPD3",2474.78215320168,3028.03257438834,3071.61892294504,1100.23519727787,1311.62532801043,1514.1395577348
"SERPING1",258.420337728491,167.989540647695,210.612629144553,559.651699135277,511.98252240246,641.953689204001
"TYW3",457.473841113951,435.59096971965,391.296095200144,27.6488914393919,103.804016569571,81.9294692198967
"GMNC",4.65622230141426,1.68833709193663,2.21697504362688,55.2977828787838,80.052250066364,59.1136676649888
"FOLH1",224.662726043238,94.5468771484512,113.065727224971,9.53410049634203,19.3532912248352,18.6674739994701
"SYNE2",9016.77448668871,8121.74558076115,7625.28566255464,18694.4642532274,17581.5853827072,13877.1927548283
"HSD17B12",1378.24180121862,1351.51384209527,1296.93040052172,802.771261791999,794.36463527392,758.10686075626
"OTX1",518.004731032336,331.758238565548,333.654744065845,1213.69099318434,921.040723291023,1292.20403351888
"PRIMA1",22.1170559317177,15.1950338274297,15.5188253053881,133.477406948788,79.1725550106897,148.302710106902
"PAK6",1976.56636695035,3087.12437260613,3183.5761626482,577.766490078327,662.41037692277,1101.38096596874
"DPYSL3",80198.7729195592,78433.387943008,81159.0223970927,35582.2164623981,45284.9420760031,46491.3439956804
"MCM5",481.919008196376,222.860496135635,268.253980278852,1205.11030273763,1003.73205852441,1423.91343340403
"FANCI",719.386345568503,581.632128172169,486.6260220761,1437.74235484838,1235.09185816676,1526.58454040111
"HS3ST1",394.614840044858,503.124453397115,523.206110295943,19.0682009926841,91.4882857901303,80.8923873310373
"CHL1-AS2",66.3511677951532,70.9101578613384,59.8583261779257,0,0,0
"SPATA13",1574.96719345337,1262.8761447686,1353.46326413421,2755.35504344285,2704.18260114289,2439.21660259743
"MIR4500HG",240.959504098188,493.838599391464,426.767695898174,67.6921135240284,102.044626458222,100.596943219367
"THY1",1656.45108372812,2154.31812931114,2277.94185732662,420.453831888683,808.439756164709,712.475257646444
