"","C03-R","C09-R","A33-R"
"RBP4",28.2322730432318,228.878929717807,1.98190807535837
"ANOS1",1715.58112526038,1631.41556753195,291.34048707768
"DLX6-AS1",302.08532156258,212.157181427922,24.7738509419796
"ADGRL3",4558.57102071382,2711.01344149768,603.491008946623
"FGD3",308.672851939334,240.375131667104,28.7376670926963
"COL12A1",1047.4173299039,510.013322841507,103.059219918635
"LINC02263",95.989728346988,113.916910224845,3.96381615071674
"HNF4A",3.7643030724309,220.518055572865,0
"KLF2P4",10.351833449185,0,219.0008423271
"MYO7B",24.4679699708009,224.698492645336,1.98190807535837
"SHISA9",1715.58112526038,1013.75599007431,219.0008423271
"GNAL",3011.44245794472,1507.04756462593,358.725361639865
"SPINK1",3.7643030724309,356.382260428184,0.990954037679184
"BEX5",338.787276518781,1466.28830316933,90.1768174288058
"SCG2",11831.2045566503,7659.60582603566,1828.3101995181
"SYNPR",592.877733907867,921.786374479937,116.932576446144
"C7",1.88215153621545,223.653383377218,0
"LAMB3",15.9982880578313,338.615402870181,3.96381615071674
"AOC1",1.88215153621545,217.382727768511,0
"VGF",2680.1837875708,4558.76662753003,654.029664868262
"LRRTM1",302.08532156258,366.833353109363,43.6019776578841
"CABLES1",335.964049214458,661.554166718594,67.3848745621845
"RELN",1399.37966717619,1829.98632847434,304.22288956751
"PDE7B",215.506350896669,61.6614468189527,6.93667826375429
"VWC2",488.418323647909,317.713217507824,55.4934261100343
"AK5",1407.84934908916,1068.10167201643,229.901336741571
"GRM6",172.216865563714,56.4359004783635,4.95477018839592
"ALDH1A1",3.7643030724309,326.074091652767,1.98190807535837
"EGR3",378.312458779305,41.8043707247137,9.90954037679184
"ARHGAP36",12.2339849854004,121.23267510167,0
"EPCAM",345.374806895535,1142.3044300528,92.1587255041642
"CDH18",929.782858890432,354.292041891948,86.213001278089
"PCDH11X",1250.68969581517,436.855674073258,115.941622408465
"LHFPL3",314.31930654798,508.968213573389,60.4481962984302
"SYNPO",657.8119619073,430.585018464551,88.1949093534474
"LRRC4C",1008.83322341148,725.305832073782,159.543600066349
"LRFN5",1088.82466370064,1029.43262909607,209.091301950308
"TFAP2D",4.70537884053862,137.954423391555,0
"RASAL1",269.147669678809,144.225079000262,21.8009888289421
"DNAJC12",745.332008341318,626.020451602587,126.842116822936
"BRINP3",1235.63248352544,884.162440827694,206.11843983727
"SPON1",320.906836924734,1303.25125734295,100.086357805598
"GRIN3A",442.305611010631,2303.42082693172,163.507416217065
"PPP1R14C",846.027115528845,983.447821298889,182.33554293297
"SNTG1",552.411475879235,225.743601913454,51.5296099593176
"HSD17B2",2.82322730432318,283.224611659935,1.98190807535837
"SULF2",3317.29208257973,3749.85205400682,802.672770520139
"TMEFF2",819.676994021828,980.312493494536,180.353634857612
"BGN",9.41075768107725,382.50999213113,5.94572422607511
"FAM135B",191.038380925868,214.247399964158,24.7738509419796
"DDC",4.70537884053862,120.187565833552,0
"CDH13",1016.36182955634,386.690429203602,108.013990107031
"MET",85.637894897803,106.60114534802,5.94572422607511
"ADGRG2",284.204881968533,373.10400871807,51.5296099593176
"ECE2",90.3432737383416,12.5413112174141,0
"MAP3K5",240.915396635578,194.390323869919,28.7376670926963
"NPY",488.418323647909,113.916910224845,30.7195751680547
"PTCHD1",634.285067704607,621.840014530116,123.869254709898
"POSTN",64.934227999433,317.713217507824,14.8643105651878
"HCN1",196.684835534515,100.330489739313,13.8733565275086
"RASGRF1",2189.88331238668,987.628258371361,299.268119379114
"IL22RA1",3.7643030724309,112.871800956727,0
"SERTM1",71.5217583761871,377.284445790541,18.8281267159045
"STK32B",120.457698317789,328.164310189002,24.7738509419796
"TMEM176A",4.70537884053862,223.653383377218,1.98190807535837
"ZCCHC12",4379.76662477335,2760.13357709922,798.708954369423
"GFRA2",262.560139302055,1144.39464858904,92.1587255041642
"NMB",49.8770157097094,3142.64356923035,87.2039553157682
"ZNF37A",845.086039760737,15.6766390217676,19.8190807535837
"LRATD1",763.212447935365,1659.63351777113,228.910382703892
"CAMK2N2",701.101447240255,1772.50531872786,224.946566553175
"CCBE1",341.610503823104,173.488138507562,35.6743453564506
"CHRM3",364.19632225769,409.682833102194,70.3577366752221
"CPNE4",1145.2892097871,664.689494522947,182.33554293297
"HLA-DRB1",1.88215153621545,117.052238029198,0
"NTN1",1416.31903100213,3474.98831649182,472.685075972971
"TMEM45B",2.82322730432318,336.525184333945,3.96381615071674
"VSNL1",627.697537327853,1941.81302016295,215.037026176383
"INPP4B",232.445714722608,160.946827290148,25.7648049796588
"LRFN2",707.688977617009,325.028982384649,87.2039553157682
"ANO9",3.7643030724309,182.894121920622,0.990954037679184
"COL23A1",271.029821215025,762.929765726025,80.2672770520139
"ERBB3",117.634471013466,376.239336522423,28.7376670926963
"GABRG3",671.928098428916,429.539909196433,106.032082031673
"GPX1P1",45.1716368691708,157.811499485794,5.94572422607511
"HS3ST4",1309.97746920595,322.938763848413,117.923530483823
"UGT2A3",1.88215153621545,113.916910224845,0
"FIBCD1",455.480671764139,323.983873116531,70.3577366752221
"CACNA2D3",213.624199360454,584.216080877874,59.4572422607511
"HLA-B",502.534460169525,8928.36847753072,438.992638691879
"RPS28P4",21.6447426664777,124.368002906023,1.98190807535837
"EDNRA",25.4090457389086,214.247399964158,5.94572422607511
"NEFL",5532.58444070532,9617.09548522038,1774.79868148342
"ABLIM1",2058.13270485159,4244.18873782656,682.767331960958
"TMCC3",426.307322952799,346.976277015124,72.3396447505805
"PID1",1890.62121812842,790.102606697089,261.611865947305
"OLIG1",15.0572122897236,120.187565833552,0.990954037679184
"CNTNAP5",459.24497483657,638.561762820001,111.977806257748
"FOXO1",272.91197275124,558.088349174928,71.3486907129013
"UPK3A",0,143.179969732144,0
"VWC2L",62.1110006951099,131.683767782848,6.93667826375429
"GJB1",0,141.089751195909,0
"HLA-DQB1",4.70537884053862,88.8342877900166,0
"LINC01106",262.560139302055,152.585953145205,28.7376670926963
"A2M",54.5823945502481,2511.39757128717,86.213001278089
"GBP3",30.1144245794472,120.187565833552,2.97286211303755
"MAOB",16.939363825939,183.93923118874,3.96381615071674
"PTPRT-DT",502.534460169525,247.690896543929,63.4210584114678
"CEACAM21",11.2929092172927,148.405516072734,1.98190807535837
"DOC2B",1604.53418462367,1937.63258309048,438.992638691879
"HTR5A",249.385078548547,86.7440692537809,17.8371726782253
"APOA4",0,135.864204855319,0
"GALNT17",1686.40777644904,2870.91515951971,534.12422630908
"NECAB2",1261.04152926435,2149.7897645184,391.426844883278
"PTPRR",268.206593910702,353.246932623831,55.4934261100343
"RASD2",425.366247184692,420.133925783372,85.2220472404099
"LINGO2",450.7752929236,351.156714087595,78.2853689766556
"GPR151",33.8787276518781,39.714152188478,267.55759017338
"ALCAM",2926.74563881502,2052.59460258344,620.337227587169
"TGM2",5.64645460864635,401.321958957251,7.92763230143348
"CHRNA2",41.4073337967399,187.074558993094,7.92763230143348
"DIRAS2",2585.13513499192,1454.79210122004,471.694121935292
"ANKRD20A5P",37.643030724309,80.4734136450738,1.98190807535837
"ANKRD20A7P",5.64645460864635,78.3831951088382,0
"ARHGAP20",1165.05180091736,598.847610631523,188.281267159045
"ASPM",256.913684693409,500.607339428446,1713.35953114731
"DCLK3",561.822233560312,260.232207761343,73.3305987882596
"FOXQ1",16.939363825939,54.3456819421278,0
"GATA6",0,127.503330710377,0
"KANSL1-AS1",71.5217583761871,316.668108239706,19.8190807535837
"LINC01123",214.565275128561,113.916910224845,20.8100347912629
"PLEKHG6",3.7643030724309,85.698959985663,0
"SHH",45.1716368691708,192.300105333683,8.91858633911266
"SMIM24",0,126.458221442259,0
"SPP1",49.8770157097094,452.532313095026,21.8009888289421
"SSXP10",1.88215153621545,487.020918942914,7.92763230143348
"SULT1B1",0,128.548439978495,0
"TFEC",1.88215153621545,94.0598341306058,0
"HEPH",281.38165466421,1314.74745929225,120.89639259686
"LINC02223",71.5217583761871,174.53324777568,11.8914484521502
"SERPINA4",0,124.368002906023,0
"SYN2",2885.33830501829,1616.7840377783,540.069950535155
"POTEE",121.398774085897,1.04510926811784,982.035451340072
"GRM7",253.149381620978,431.630127732669,63.4210584114678
"LGI2",827.20560016669,377.284445790541,118.914484521502
"NEFM",5201.3257703314,3056.94460924469,1041.49269360082
"SMTNL2",199.508062838838,260.232207761343,38.6472074694882
"BCYRN1",1128.34984596116,1423.4388231765,325.032924358773
"CFI",18.8215153621545,644.832418428708,21.8009888289421
"FABP2",1.88215153621545,86.7440692537809,0
"IL32",5.64645460864635,130.63865851473,0.990954037679184
"GALNTL6",170.334714027498,328.164310189002,40.6291155448466
"CHL1-AS1",36.7019549562013,27.1728409710639,0
"GCNT4",199.508062838838,37.6239336522423,8.91858633911266
"ITM2A",96.9308041150957,170.352810703208,15.855264602867
"HMGA2",355.72664034472,635.426435015648,2065.14821452342
"DSC2",196.684835534515,171.397919971326,28.7376670926963
"OTP",0,114.962019492963,0
"ENPP2",288.910260809072,4940.23151039304,288.367624964643
"FEZF1",207.0366689837,160.946827290148,28.7376670926963
"MTTP",126.104152926435,983.447821298889,69.3667826375429
"RAPGEF4",620.168931182991,492.246465283504,127.833070860615
"SPINT1",219.2706539691,331.299637993356,50.5386559216384
"NDST3",651.224431530546,246.645787275811,81.2582310896931
"CFHR1",53.6413187821403,12.5413112174141,0
"ASTN2",920.372101209355,858.034709124748,226.928474628533
"ELMOD1",1050.24055720822,1174.70281736445,292.331441115359
"C1QL2",35.7608791880936,420.133925783372,19.8190807535837
"ADCY8",341.610503823104,736.802034023079,110.986852220069
"LGI3",91.2843495064493,352.201823355713,28.7376670926963
"NR2F2",6033.23674933863,9795.80917006853,2144.42453753775
"SERPINA5",3.7643030724309,71.0674302320133,0
"SHROOM2",839.439585152091,1453.74699195192,280.439992663209
"AREG",5.64645460864635,64.7967746233062,0
"CREB3L3",1.88215153621545,78.3831951088382,0
"KCNMA1",1655.35227610149,1510.18289243028,434.037868503483
"TLL2",36.7019549562013,563.313895515517,26.755759017338
"TWIST1",7.5286061448618,134.819095587202,1.98190807535837
"MAPK8IP1P1",54.5823945502481,101.375599007431,5.94572422607511
"LACC1",113.870167941035,63.7516653551884,7.92763230143348
"PCDHB18P",245.620775476116,223.653383377218,43.6019776578841
"SLC6A7",69.6396068399716,386.690429203602,26.755759017338
"VWA5B2",262.560139302055,420.133925783372,69.3667826375429
"AP1M2",23.5268942026931,86.7440692537809,1.98190807535837
"FOXA1",20.70366689837,264.412644833814,9.90954037679184
"GOLT1A",0.941075768107725,82.5636321813095,0
"MSANTD1",278.558427359887,144.225079000262,34.6833913187715
"PPP2R2C",4470.10989851169,3076.80168533893,1052.39318801529
"PTGER3",97.8718798832034,131.683767782848,13.8733565275086
"SLC2A13",553.352551647342,566.44922331987,136.751657199727
"PDE1B",303.026397330687,465.07362431244,82.2491851273723
"PPM1H",540.177490893834,833.997195958038,166.480278330103
"GYG2P1",11.2929092172927,50.1652448696564,0
"NPIPB15",153.395350201559,172.443029239444,25.7648049796588
"PIK3AP1",40.4662580286322,59.571228282717,1.98190807535837
"SVEP1",497.829081328987,88.8342877900166,38.6472074694882
"XRCC2",134.573834839405,195.435433138036,707.541182902938
"TMPRSS7",9.41075768107725,169.30770143509,3.96381615071674
"C3orf70",638.049370777038,878.936894487105,194.22699138512
"CNIH3",789.562569442381,449.396985290672,145.67024353884
"HPCAL4",3778.41920895252,4106.234314435,1169.32576446144
"NHLRC4",1.88215153621545,131.683767782848,0.990954037679184
"VWA5A",1864.2710966214,1325.19855197342,439.983592729558
"CFAP95",1.88215153621545,71.0674302320133,0
"AMN",31.9965761156627,318.758326775942,15.855264602867
"RPS26",4850.30450882721,9474.96062475636,1922.45083309762
"ZNF676",94.1075768107725,0,0
"POU2AF1",3.7643030724309,62.7065560870705,0
"PEG3",7.5286061448618,122.277784369788,1.98190807535837
"TAC3",142.102440984266,175.578357043797,660.966343132016
"FOLH1",105.400486028065,193.345214601801,21.8009888289421
"ZNF439",702.042523008363,60.6163375508348,43.6019776578841
"CACNA1I",654.047658834869,610.34381258082,164.498370254745
"CCDC144A",291.733488113395,2.09021853623568,5.94572422607511
"TCEAL6",95.989728346988,104.510926811784,11.8914484521502
"STYK1",148.689971361021,78.3831951088382,13.8733565275086
"LINC00869",168.452562491283,281.1343931237,41.6200695825257
"RSPO3",492.18262672034,1118.26691688609,187.290313121366
"BTNL3",0,90.9245063262523,0
"COL26A1",582.525900458682,1818.49012652505,261.611865947305
"CRYZ",490.300475184125,619.74979599388,140.715473350444
"GRIA4",1119.88016404819,1388.95021732861,354.761545489148
"PALM2AKAP2",2449.62022438441,1468.37852170557,540.069950535155
"CALN1",1849.21388433168,1156.93595980645,413.22783371222
"ETNK2",652.165507298653,920.741265211819,208.100347912629
"FOXC1",1.88215153621545,153.631062413323,1.98190807535837
"C5orf49",175.040092868037,1984.66250015578,150.625013727236
"GLRA3",210.80097205613,267.547972638168,48.55674784628
"LINC02899",88.4611222021262,0,0
"NPTX2",215.506350896669,1244.72513832835,122.878300672219
"SCGB2A1",0,88.8342877900166,0
"SCN9A",316.201458084196,577.945425269167,102.068265880956
"SLC5A12",1.88215153621545,65.841883891424,0
"PCDH11Y",439.482383706308,220.518055572865,68.3758285998637
"PKP3",1.88215153621545,64.7967746233062,0
"CNTNAP5-DT",20.70366689837,232.014257522161,9.90954037679184
"GABRA3",3063.20162519065,2115.30115867051,759.070792862255
"DGAT2",96.9308041150957,429.539909196433,39.6381615071674
"DND1P1",134.573834839405,149.450625340851,22.7919428666212
"KIF26A",2193.64761545911,1639.77644167689,6312.3772200164
"ABCA9",1.88215153621545,63.7516653551884,0
"KRT19",22.5858184345854,260.232207761343,11.8914484521502
"FAM182A",115.75231947725,73.1576487682489,10.900494414471
"HRH1",73.4039099124026,159.90171802203,14.8643105651878
"AMBN",1.88215153621545,6.27065560870705,79.2763230143347
"MUC13",9.41075768107725,2010.79023185873,0
"OMG",229.622487418285,838.177633030509,103.059219918635
"PTPRU",2577.60652884706,2295.05995278678,746.188390372426
"SERPINA1",5.64645460864635,5044.74243720482,0
"CHST1",1747.57770137605,1381.63445245179,464.757443671537
"LAD1",0,83.6087414494274,0
"CALB1",558.057930487881,788.012388160853,180.353634857612
"LINC01164",7.5286061448618,2601.27696834531,0
"CDH11",1873.68185430248,1325.19855197342,468.721259822254
"FAM216B",51.7591672459249,1257.26644954576,72.3396447505805
"TMEM176B",16.939363825939,198.57076094239,7.92763230143348
"CLEC2L",52.7002430140326,145.27018826838,10.900494414471
"MESP1",219.2706539691,361.607806768773,63.4210584114678
"KCNJ6",946.722222716371,670.960150131655,224.946566553175
"ADGRA1",355.72664034472,451.487203826908,101.077311843277
"FRMPD4",801.796554427782,183.93923118874,91.167771466485
"TMTC1",677.574553037562,630.200888675059,2141.45167542472
"C3",9.41075768107725,1010.62066226995,0
"FAM189A1",2523.02413429681,982.402712030771,445.929316955633
"SIX3",41.4073337967399,1437.02524366203,77.2944149389764
"SLC6A11",601.347415820836,1661.72373630737,271.521406324097
"SLC6A17",3197.77546003005,1445.38611780698,626.282951813244
"SLCO2B1",13.1750607535082,170.352810703208,5.94572422607511
"SSPN",28.2322730432318,692.907444762129,36.6652993941298
"ZNF728",79.0503645210489,0,0
"NRP2",15293.4223075186,4807.50263334207,2492.24940476315
"PLA1A",0,79.428304376956,0
"SLC2A2",0,79.428304376956,0
"NGEF",4306.36271486095,1161.11639687892,627.273905850924
"NETO1",88.4611222021262,154.676171681441,17.8371726782253
"GBP2",22.5858184345854,70.0223209638954,1.98190807535837
"AFP",3.7643030724309,4832.5852557769,0
"H19",1.88215153621545,134.819095587202,1.98190807535837
"KANK4",52.7002430140326,66.8869931595419,294.313349190718
"MKI67",532.648884748972,1437.02524366203,3814.18209102718
"ZNF257",77.1682129848335,0,0
"NPTX1",1083.17820909199,643.787309160591,2924.30536519127
"KIRREL3",1465.25497094373,867.440692537809,331.969602622527
"MACC1",18.8215153621545,75.2478673044846,1.98190807535837
"POU6F2",71.5217583761871,127.503330710377,12.8824024898294
"FAM43B",174.099017099929,411.77305163843,60.4481962984302
"VSTM2A",301.144245794472,1494.50625340851,177.380772744574
"TEKT4",0,76.2929765726025,0
"PSMB8",35.7608791880936,104.510926811784,5.94572422607511
"PCP4",357.608791880936,2475.86385617117,260.620911909625
"ATXN1",1252.57184735138,1191.42456565434,376.56253431809
"MBP",54.5823945502481,245.600678007693,19.8190807535837
"TMEM132E",1226.22172584437,1110.95115200927,358.725361639865
"COL15A1",33.8787276518781,207.976744355451,12.8824024898294
"MAP1LC3A",1127.40877019305,1265.62732369071,368.634902016657
"KCNF1",1198.93052856924,498.517120892211,215.037026176383
"CARD10",519.473823995464,219.472946304747,82.2491851273723
"KIF14",84.6968191296953,180.803903384387,567.816663590173
"LINC01965",60.2288491588944,14.6315297536498,254.67518768355
"PCSK1N",3508.3304635056,10091.5750929459,1790.65394608629
"CMKLR2",56.4645460864635,481.795372602325,36.6652993941298
"KRT8",20.70366689837,1218.5974066254,59.4572422607511
"RIPOR2",926.018555818001,850.718944247923,267.55759017338
"PEX5L",1102.94080022225,211.112072159804,125.851162785256
"CXCL12",137.397062143728,258.141989225107,38.6472074694882
"CASP1",45.1716368691708,38.6690429203602,1.98190807535837
"ADGRG7",0,73.1576487682489,0
"DNAJC6",5637.98492673338,3056.94460924469,1313.01409992492
"TRH",133.632759071297,3737.3107427894,246.747555382117
"TRIM58",35.7608791880936,87.7891785218987,4.95477018839592
"CRTAC1",60.2288491588944,399.231740421016,32.7014832434131
"CYGB",222.093881273423,523.599743327039,84.2310932027307
"LGALS2",0.941075768107725,138.999532659673,1.98190807535837
"SHISA6",509.121990546279,425.359472123962,127.833070860615
"RBM24",716.158659529979,337.570293602063,131.796887011332
"ACSL5",26.3501215070163,179.758794116269,9.90954037679184
"A1BG",93.1665010426648,98.2402712030771,73.3305987882596
"A1BG-AS1",99.7540314194189,66.8869931595419,108.013990107031
"A1CF",18.8215153621545,44.9396985290672,13.8733565275086
"A2ML1",25.4090457389086,48.0750263334207,39.6381615071674
"A2MP1",30.1144245794472,11.4962019492963,25.7648049796588
"A4GALT",3.7643030724309,53.3005726740099,14.8643105651878
"AAAS",1160.34642207683,2078.72233428639,1748.04292246608
"AACS",1726.87403447768,1216.50718808917,1875.8759933267
"AACSP1",392.428595300921,30.3081687754174,193.236037347441
"AADAT",723.68726567484,505.832885769035,670.875883508808
"AAGAB",675.692401501347,2181.14304256194,690.694964262392
"AAK1",7368.62326428349,3314.04148920168,4843.78333617585
"AAMDC",97.8718798832034,123.322893637905,156.570737953311
"AAMP",2826.0505316275,3565.91282281808,2815.30042104656
"AAR2",1247.86646851084,1263.53710515447,1161.39813216
"AARD",77.1682129848335,59.571228282717,7.92763230143348
"AARS1",6803.97780341885,7100.47236759262,6185.53510319347
"AARS2",1046.47625413579,986.583149103243,872.039553157682
"AARSD1",130.809531766974,105.556036079902,157.56169199099
"AARSD1P1",46.1127126372785,47.0299170653029,54.5024720723551
"AASDH",983.424177672573,755.6140008492,915.641530815566
"AASDHPPT",5838.43406534033,3741.49117986187,4159.03409613954
"AASS",4588.68544529327,1774.5955372641,4720.90503550363
"AATBC",215.506350896669,42.8494799928315,180.353634857612
"AATF",1212.10558932275,1373.27357830684,1429.94667637106
"AATK",1382.44030335025,1345.05562806766,944.379197908263
"ABAT",5392.36415125726,4762.56293481301,4433.52836457667
"ABCA1",755.683841790503,1125.58268176292,634.210584114678
"ABCA11P",51.7591672459249,54.3456819421278,84.2310932027307
"ABCA12",35.7608791880936,11.4962019492963,20.8100347912629
"ABCA13",13.1750607535082,48.0750263334207,46.5748397709217
"ABCA17P",168.452562491283,104.510926811784,121.88734663454
"ABCA2",6613.88049826109,3909.75377202885,4422.6278701622
"ABCA3",5852.55020186194,4559.81173679814,3824.09163140397
"ABCA4",1.88215153621545,2040.05329136603,320.078154170377
"ABCA5",1386.20460642268,1151.71041346586,852.220472404099
"ABCA7",742.508781036995,699.178100370836,831.410437612836
"ABCA8",13.1750607535082,248.736005812046,27.7467130550172
"ABCB1",29.1733488113395,135.864204855319,12.8824024898294
"ABCB10",809.325160572644,529.870398935746,690.694964262392
"ABCB6",154.336425969667,113.916910224845,112.968760295427
"ABCB7",558.999006255989,922.831483748054,887.894817760549
"ABCB8",2496.67401278979,1424.48393244462,1791.64490012397
"ABCB9",1103.88187599036,672.005259399772,925.551071192358
"ABCC1",1495.36939552318,1299.07082027048,1461.6572055768
"ABCC10",1718.40435256471,954.18476179159,1144.55191351946
"ABCC11",32.9376518837704,18.8119668261212,16.8462186405461
"ABCC2",21.6447426664777,273.818628246875,26.755759017338
"ABCC3",5.64645460864635,159.90171802203,10.900494414471
"ABCC4",665.340568052162,938.508122769822,1118.7871085398
"ABCC5",6909.37828944692,5029.06579818306,5663.30232533654
"ABCC6",25.4090457389086,149.450625340851,48.55674784628
"ABCC6P1",1.88215153621545,110.781582420491,40.6291155448466
"ABCC8",1118.93908828009,497.472011624093,539.078996497476
"ABCC9",52.7002430140326,102.420708275549,28.7376670926963
"ABCD1",244.679699708009,295.765922877349,303.23193552983
"ABCD2",993.776011121758,251.8713336164,577.726203966964
"ABCD3",1941.43930960624,2278.3382044969,2724.13264958008
"ABCD4",2618.07278687569,2253.25558206207,2926.28727326663
"ABCE1",2969.09404837987,2137.24845330099,3051.14748201421
"ABCF1",2485.3811035725,3010.9598014475,2580.4443141166
"ABCF2",542.05964243005,710.674302320133,572.771433778569
"ABCF3",1481.25325900156,1690.98679581467,1309.0502837742
"ABCG1",377.371383011198,498.517120892211,192.245083309762
"ABCG4",547.706097038696,391.915975544191,157.56169199099
"ABHD1",47.0537884053862,50.1652448696564,26.755759017338
"ABHD10",2096.71681134401,1695.16723288714,1821.37352125434
"ABHD11",187.274077853437,776.516186211557,251.702325570513
"ABHD12",1382.44030335025,2313.8719196129,1346.70653720601
"ABHD13",854.496797441814,691.862335494011,911.67771466485
"ABHD14A",253.149381620978,511.058432109625,274.494268437134
"ABHD14B",159.982880578313,785.922169624617,224.946566553175
"ABHD15",160.923956346421,257.096879956989,130.805932973652
"ABHD16A",151.513198665344,65.841883891424,115.941622408465
"ABHD17A",2211.52805505315,3152.04955264341,2205.86368787386
"ABHD17AP1",35.7608791880936,29.2630595072996,46.5748397709217
"ABHD17B",1086.00143639631,992.85380471195,1274.36689245543
"ABHD17C",1184.81439204763,1222.77784369788,1189.14484521502
"ABHD18",1096.3532698455,619.74979599388,1083.11276318335
"ABHD2",4068.2705455297,6707.51128278031,4171.91649862937
"ABHD3",688.867462254855,607.208484776466,1019.69170477188
"ABHD4",416.896565271722,998.079351052539,639.165354303074
"ABHD5",896.845207006662,919.696155943701,871.048599120003
"ABHD6",1567.83222966747,1384.76978025614,2139.46976734936
"ABHD8",1042.71195106336,1546.76171681441,805.645632633177
"ABI1",1590.41804810206,1590.65630607536,1454.72052731304
"ABI2",17580.2364240204,8380.73122103697,13078.6113892899
"ABI3BP",205.154517447484,114.962019492963,161.525508141707
"ABITRAM",587.23127929922,870.576020342162,665.921113320412
"ABL1",3561.97178228774,3891.98691447084,4489.02179068671
"ABL2",3247.65247573976,1453.74699195192,2815.30042104656
"ABLIM2",482.771869039263,686.636789153422,186.299359083687
"ABLIM3",945.781146948264,1587.520978271,559.889031288739
"ABR",8126.18925761021,5387.53827714748,6629.48251207374
"ABRACL",1223.39849854004,953.139652523472,1795.60871627468
"ABRAXAS1",175.040092868037,568.539441856106,378.544442393448
"ABRAXAS2",913.784570832601,915.51571887123,946.361105983621
"ABT1",539.236415125726,681.411242812833,617.364365474132
"ABTB1",181.627623244791,284.269720928053,240.801831156042
"ABTB2",861.084327818568,628.110670138823,1205.99106385557
"ACAA1",747.214159877534,952.094543255354,782.853689766556
"ACAA2",344.433731127427,1318.92789636472,1035.54696937475
"ACACA",5915.60227832516,3230.43274775225,5615.73653152794
"ACACB",323.730064229057,550.772584298103,691.685918300071
"ACAD10",973.072344223388,908.199953994405,1070.23036069352
"ACAD11",52.7002430140326,35.5337151160066,60.4481962984302
"ACAD8",1730.63833755011,1397.31109147355,1447.78384904929
"ACAD9",1060.59239065741,1289.66483685742,1123.7418787282
"ACADL",133.632759071297,80.4734136450738,75.312506863618
"ACADM",925.077480049894,1477.78450511863,1227.79205268451
"ACADS",125.163077158327,382.50999213113,266.566636135701
"ACADSB",974.954495759603,792.192825233324,856.184288554815
"ACADVL",2842.04881968533,6635.39874328018,3217.62776034431
"ACAP1",447.010989851169,412.818160906548,356.743453564506
"ACAP2",2675.47840873026,1537.35573340135,2765.7527191626
"ACAP2-IT1",254.090457389086,45.984807797185,168.462186405461
"ACAP3",7571.89563019476,4550.40575338508,6174.634608779
"ACAT1",998.481389962296,1235.31915491529,917.623438890925
"ACAT2",2630.30677186109,1299.07082027048,2694.4040284497
"ACBD3",1574.41976004422,1365.95781343002,1722.27811748642
"ACBD4",845.086039760737,614.524249653291,646.102032566828
"ACBD5",1924.4999457803,1735.92649434374,1922.45083309762
"ACBD6",1492.54616821885,1729.65583873503,1968.03471883086
"ACBD7",203.272365911269,638.561762820001,753.12506863618
"ACD",1204.57698317789,1105.72560566868,975.098773076317
"ACE",38.5841064924167,52.2554634058921,18.8281267159045
"ACE2",0.941075768107725,101.375599007431,1.98190807535837
"ACER2",152.454274433451,56.4359004783635,131.796887011332
"ACER3",1581.94836618909,1625.14491192324,1543.90639070417
"ACHE",846.968191296953,1463.15297536498,533.133272271401
"ACIN1",7515.43108410829,6196.45285067069,8610.39963339443
"ACKR1",770.741054080227,516.283978450214,292.331441115359
"ACKR3",1013.53860225202,490.156246747268,453.856949257066
"ACLY",10850.6036062821,6063.72397361972,10296.0124514867
"ACMSD",55.5234703183558,19.857076094239,35.6743453564506
"ACO1",1571.5965327399,1507.04756462593,1455.71148135072
"ACO2",3599.61481301205,4427.08285974718,2898.54056021161
"ACOT1",34.8198034199858,49.1201356015386,8.91858633911266
"ACOT11",9.41075768107725,172.443029239444,66.3939205245054
"ACOT13",524.179202836003,569.584551124224,491.513202688875
"ACOT2",131.750607535082,124.368002906023,48.55674784628
"ACOT7",3262.70968802948,3729.99497791258,2341.62439103591
"ACOT8",615.463552342452,587.351408682227,582.68097415536
"ACOT9",417.83764103983,574.810097464813,516.287053630855
"ACOX1",2301.8713287915,2295.05995278678,2631.97392407591
"ACOX2",7.5286061448618,200.660979478626,33.6924372810923
"ACOX3",608.876021965698,531.960617471982,564.843801477135
"ACOXL",30.1144245794472,45.984807797185,59.4572422607511
"ACP1",2903.21874461233,4064.42994371029,3256.2749678138
"ACP2",1081.29605755578,1603.19761729277,802.672770520139
"ACP4",47.0537884053862,13.5864204855319,46.5748397709217
"ACP6",677.574553037562,693.952554030247,973.116865000959
"ACR",26.3501215070163,34.4886058478888,17.8371726782253
"ACRBP",68.6985310718639,33.4434965797709,103.059219918635
"ACRV1",15.0572122897236,36.5788243841245,39.6381615071674
"ACSBG1",76.2271372167257,98.2402712030771,53.511518034676
"ACSBG2",44.2305611010631,28.2179502391817,35.6743453564506
"ACSF2",125.163077158327,452.532313095026,189.272221196724
"ACSF3",586.290203531113,641.697090624355,686.731148111675
"ACSL1",1922.61779424408,1443.29589927074,965.189232699526
"ACSL3",5302.02087751892,4156.39955930466,4381.00780057967
"ACSL4",6146.16584151155,2536.480193722,3154.20670193284
"ACSL6",1924.4999457803,842.358070102981,831.410437612836
"ACSS1",314.31930654798,983.447821298889,444.938362917954
"ACSS2",1279.86304462651,944.778778378529,1095.99516567318
"ACSS3",215.506350896669,399.231740421016,191.254129272083
"ACTA2",29.1733488113395,97.1951619349593,29.7286211303755
"ACTB",75799.8888180048,97927.7835319099,84465.9493096606
"ACTBP2",30.1144245794472,25.0826224348282,17.8371726782253
